id,time,temperature,pressure,humidity,wind_speed,rain,weather,wind_direction
4000,2019-05-31 00:00:00,17.48,1016.51,80.29,3.84,0.0,1,187.0
4000,2019-06-01 00:00:00,17.5,1015.76,79.54,3.86,0.0,1,148.67
4000,2019-06-02 00:00:00,17.49,1013.69,83.21,2.83,0.0,1,185.92
4000,2019-06-03 00:00:00,17.45,1013.18,82.17,3.03,0.0,1,185.0
4000,2019-06-04 00:00:00,17.07,1014.13,83.58,3.67,0.0,1,170.54
4000,2019-06-05 00:00:00,16.88,1014.19,79.71,3.95,0.0,1,141.71
4000,2019-06-06 00:00:00,17.32,1014.95,78.12,3.75,0.0,1,147.17
4000,2019-06-07 00:00:00,16.93,1014.45,81.33,3.3,0.0,1,214.08
4000,2019-06-08 00:00:00,16.93,1014.21,82.83,3.07,0.0,1,161.33
4000,2019-06-09 00:00:00,17.18,1014.19,85.58,3.11,0.0,1,176.58
4000,2019-06-10 00:00:00,16.98,1014.3,86.0,3.45,0.0,1,160.0
4000,2019-06-11 00:00:00,16.69,1014.85,84.04,4.49,0.0,1,142.71
4000,2019-06-12 00:00:00,16.67,1014.94,82.5,3.88,0.0,1,148.46
4000,2019-06-13 00:00:00,16.64,1015.41,83.88,3.81,0.1,1,163.46
4000,2019-06-14 00:00:00,16.74,1015.79,80.88,3.27,0.0,1,150.0
4000,2019-06-15 00:00:00,16.92,1015.99,83.21,3.6,0.0,1,184.38
4000,2019-06-16 00:00:00,16.65,1013.12,85.21,2.78,0.0,1,185.08
4000,2019-06-17 00:00:00,16.57,1012.13,84.21,3.51,0.0,1,174.46
4000,2019-06-18 00:00:00,16.64,1012.18,82.54,4.31,0.0,1,299.79
4000,2019-06-19 00:00:00,16.35,1013.06,82.71,2.59,0.0,1,216.88
4000,2019-06-20 00:00:00,16.44,1013.8,83.92,3.11,0.0,1,179.42
4000,2019-06-21 00:00:00,15.64,1013.45,84.12,4.73,0.0,1,156.75
4000,2019-06-22 00:00:00,15.97,1014.85,82.96,3.55,0.0,1,161.29
4000,2019-06-23 00:00:00,16.23,1015.17,78.25,2.89,0.0,1,147.12
4000,2019-06-24 00:00:00,16.05,1015.57,78.33,3.7,0.0,1,121.71
4000,2019-06-25 00:00:00,16.3,1015.43,77.88,3.71,0.0,1,136.75
4000,2019-06-26 00:00:00,16.04,1013.38,83.71,2.82,0.0,1,173.29
4000,2019-06-27 00:00:00,16.23,1012.06,83.92,2.94,0.0,1,166.54
4000,2019-06-28 00:00:00,16.57,1012.31,81.71,5.17,0.0,1,146.83
4000,2019-06-29 00:00:00,16.82,1012.71,84.17,3.54,0.1,1,220.88
4000,2019-06-30 00:00:00,17.24,1014.77,81.62,2.57,0.0,1,212.38
4000,2019-07-01 00:00:00,17.1,1015.0,82.75,4.03,0.0,1,160.83
4000,2019-07-02 00:00:00,16.57,1015.2,81.38,4.63,0.0,1,145.5
4000,2019-07-03 00:00:00,16.49,1012.66,79.42,4.16,0.0,1,138.42
4000,2019-07-04 00:00:00,16.25,1013.2,80.04,3.36,0.0,1,177.75
4000,2019-07-05 00:00:00,16.33,1014.02,83.96,2.98,0.0,1,178.29
4000,2019-07-06 00:00:00,15.87,1014.17,85.21,3.77,0.0,1,154.0
4000,2019-07-07 00:00:00,15.9,1014.93,84.96,4.16,0.0,1,150.33
4000,2019-07-08 00:00:00,16.02,1015.48,84.42,3.96,0.0,1,156.17
4000,2019-07-09 00:00:00,15.9,1016.12,83.67,3.84,0.0,1,173.21
4000,2019-07-10 00:00:00,16.24,1015.45,79.79,3.2,0.0,1,191.38
4000,2019-07-11 00:00:00,16.24,1014.76,83.0,3.95,0.0,1,149.92
4000,2019-07-12 00:00:00,16.09,1013.18,84.46,4.17,0.0,1,156.12
4000,2019-07-13 00:00:00,16.38,1013.65,79.33,3.25,0.0,1,170.67
4000,2019-07-14 00:00:00,16.15,1014.78,79.25,3.3,0.0,1,204.5
4000,2019-07-15 00:00:00,16.22,1014.47,82.08,3.72,0.0,1,170.33
4000,2019-07-16 00:00:00,16.45,1014.78,81.04,4.09,0.0,1,153.5
4000,2019-07-17 00:00:00,16.25,1014.55,83.08,3.88,0.0,1,162.54
4000,2019-07-18 00:00:00,16.21,1013.17,82.88,3.78,0.0,1,187.0
4000,2019-07-19 00:00:00,15.83,1012.45,79.62,2.69,0.0,1,271.83
4000,2019-07-20 00:00:00,15.84,1011.97,81.46,2.98,0.0,1,164.25
4000,2019-07-21 00:00:00,15.71,1013.47,81.46,3.65,0.0,1,148.92
4000,2019-07-22 00:00:00,15.68,1015.04,84.0,3.66,0.0,1,163.79
4000,2019-07-23 00:00:00,16.08,1016.44,83.5,4.55,0.0,1,181.04
4000,2019-07-24 00:00:00,15.94,1017.29,82.0,4.9,0.0,1,150.21
4000,2019-07-25 00:00:00,15.32,1016.51,83.42,3.88,0.0,1,130.58
4000,2019-07-26 00:00:00,14.54,1015.64,83.92,3.19,0.0,1,176.46
4000,2019-07-27 00:00:00,14.32,1015.84,85.92,3.06,0.0,1,154.08
4000,2019-07-28 00:00:00,14.2,1015.79,85.12,3.38,0.0,1,164.62
4000,2019-07-29 00:00:00,13.98,1014.68,84.58,3.07,0.0,1,209.21
4000,2019-07-30 00:00:00,14.28,1013.62,81.96,2.84,0.0,1,263.71
4000,2019-07-31 00:00:00,14.6,1014.39,81.75,2.61,0.0,1,146.75
4000,2019-08-01 00:00:00,14.89,1014.59,82.5,3.31,0.0,1,167.12
4000,2019-08-02 00:00:00,15.38,1015.01,83.33,2.03,0.0,1,249.71
4000,2019-08-03 00:00:00,15.43,1014.76,84.42,2.67,0.0,1,144.38
4000,2019-08-04 00:00:00,14.97,1015.23,84.46,2.81,0.0,1,177.08
4000,2019-08-05 00:00:00,14.66,1015.02,82.92,3.13,0.0,1,152.38
4000,2019-08-06 00:00:00,14.47,1016.41,82.83,4.47,0.0,1,135.62
4000,2019-08-07 00:00:00,14.6,1017.41,81.96,3.95,0.0,1,147.75
4000,2019-08-08 00:00:00,15.09,1016.97,83.17,4.22,0.2,1,178.75
4000,2019-08-09 00:00:00,14.47,1016.37,83.12,3.29,0.0,1,180.29
4000,2019-08-10 00:00:00,14.75,1015.33,81.96,3.15,0.0,1,239.21
4000,2019-08-11 00:00:00,14.56,1014.51,83.0,3.71,0.2,1,193.75
4000,2019-08-12 00:00:00,14.49,1013.14,84.12,2.64,0.1,1,269.67
4000,2019-08-13 00:00:00,14.51,1012.75,86.58,2.93,0.0,1,245.0
4000,2019-08-14 00:00:00,14.49,1014.3,84.42,3.02,0.0,1,168.5
4000,2019-08-15 00:00:00,14.64,1016.56,81.67,3.14,0.0,1,174.71
4000,2019-08-16 00:00:00,14.45,1016.53,81.25,4.7,0.0,1,135.67
4000,2019-08-17 00:00:00,14.61,1016.24,84.17,2.8,0.0,1,186.58
4000,2019-08-18 00:00:00,14.81,1015.67,85.58,2.78,0.0,1,167.21
4000,2019-08-19 00:00:00,14.91,1014.82,82.79,3.39,0.0,1,172.71
4000,2019-08-20 00:00:00,15.33,1015.03,81.71,3.09,0.0,1,166.42
4000,2019-08-21 00:00:00,15.41,1014.68,83.08,3.67,0.0,1,169.0
4000,2019-08-22 00:00:00,15.65,1015.01,83.08,3.27,0.0,1,159.92
4000,2019-08-23 00:00:00,15.77,1014.99,83.38,3.33,0.0,1,181.62
4000,2019-08-24 00:00:00,15.73,1014.35,82.12,3.58,0.0,1,151.96
4000,2019-08-25 00:00:00,15.18,1014.5,81.67,3.65,0.0,1,176.33
4000,2019-08-26 00:00:00,15.24,1013.43,77.96,4.26,0.0,1,148.08
4000,2019-08-27 00:00:00,14.62,1012.52,83.33,2.81,0.0,1,195.17
4000,2019-08-28 00:00:00,16.22,1014.02,77.83,3.52,0.0,1,175.25
4000,2019-08-29 00:00:00,15.73,1013.05,79.08,4.34,0.0,1,149.88
4000,2019-08-30 00:00:00,15.43,1014.38,78.92,3.36,0.0,1,156.46
4000,2019-08-31 00:00:00,15.76,1014.77,84.83,4.1,0.0,1,164.17
4000,2019-09-01 00:00:00,15.59,1013.57,83.08,2.4,0.0,1,199.83
4000,2019-09-02 00:00:00,15.77,1013.41,80.42,2.23,0.0,1,184.17
4000,2019-09-03 00:00:00,15.95,1013.02,81.04,2.57,0.0,1,206.67
4000,2019-09-04 00:00:00,15.72,1014.46,81.38,3.11,0.0,1,169.5
4000,2019-09-05 00:00:00,15.51,1015.29,81.33,4.38,0.0,1,155.75
4000,2019-09-06 00:00:00,16.05,1015.62,79.5,4.26,0.0,1,153.79
4000,2019-09-07 00:00:00,15.9,1015.65,79.17,5.09,0.0,1,149.62
4000,2019-09-08 00:00:00,15.85,1017.12,80.12,5.77,0.0,1,146.83
4000,2019-09-09 00:00:00,15.72,1014.77,82.12,3.39,0.0,1,177.38
4000,2019-09-10 00:00:00,16.15,1015.29,81.12,4.31,0.0,1,260.33
4000,2019-09-11 00:00:00,16.05,1015.31,79.67,4.72,0.0,1,176.38
4000,2019-09-12 00:00:00,15.44,1013.23,82.58,3.25,0.0,1,205.83
4000,2019-09-13 00:00:00,15.07,1013.29,83.88,3.81,0.0,1,193.54
4000,2019-09-14 00:00:00,15.23,1013.8,80.42,3.84,0.0,1,203.33
4000,2019-09-15 00:00:00,15.97,1015.4,78.17,4.27,0.0,1,167.79
4000,2019-09-16 00:00:00,15.72,1015.15,84.33,3.6,0.0,1,197.67
4000,2019-09-17 00:00:00,15.78,1015.64,81.88,3.6,0.0,1,194.38
4000,2019-09-18 00:00:00,15.57,1014.72,82.79,3.34,0.0,1,234.83
4000,2019-09-19 00:00:00,16.36,1015.74,79.42,2.9,0.0,1,173.75
4000,2019-09-20 00:00:00,16.05,1014.9,80.04,4.2,1.4,1,161.96
4000,2019-09-21 00:00:00,15.6,1016.12,84.29,3.24,1.1,1,164.5
4000,2019-09-22 00:00:00,15.92,1016.02,84.92,3.72,0.0,1,184.75
4000,2019-09-23 00:00:00,16.27,1015.53,83.83,3.78,0.0,1,180.96
4000,2019-09-24 00:00:00,16.32,1016.1,84.75,3.78,0.5,1,191.5
4000,2019-09-25 00:00:00,16.33,1015.48,84.62,3.59,0.0,1,167.25
4000,2019-09-26 00:00:00,16.47,1014.7,82.25,3.99,0.0,1,157.83
4000,2019-09-27 00:00:00,16.2,1015.5,84.08,4.54,0.0,1,161.42
4000,2019-09-28 00:00:00,16.41,1015.55,82.08,4.55,0.0,1,156.46
4000,2019-09-29 00:00:00,16.25,1015.31,83.58,4.57,0.0,1,153.12
4000,2019-09-30 00:00:00,16.53,1014.92,84.71,4.03,0.0,1,166.29
4000,2019-10-01 00:00:00,16.72,1014.17,83.79,4.15,0.1,1,166.92
4000,2019-10-02 00:00:00,16.94,1013.1,83.54,3.93,0.0,1,194.46
4000,2019-10-03 00:00:00,16.73,1015.25,84.71,4.37,0.2,1,170.0
4000,2019-10-04 00:00:00,16.47,1016.77,83.96,4.59,0.0,1,183.04
4000,2019-10-05 00:00:00,16.1,1015.3,84.5,4.44,0.0,1,202.25
4000,2019-10-06 00:00:00,16.22,1014.71,81.33,3.68,0.3,1,250.62
4000,2019-10-07 00:00:00,15.43,1013.88,83.58,3.18,0.0,1,186.29
4000,2019-10-08 00:00:00,14.89,1013.26,85.04,2.59,0.0,1,190.88
4000,2019-10-09 00:00:00,14.9,1012.58,83.79,3.75,0.0,1,171.71
4000,2019-10-10 00:00:00,15.15,1013.03,81.38,2.58,0.0,1,244.0
4000,2019-10-11 00:00:00,14.85,1012.73,82.83,3.48,0.0,1,183.38
4000,2019-10-12 00:00:00,15.41,1012.65,80.38,2.95,0.0,1,187.62
4000,2019-10-13 00:00:00,15.94,1013.89,82.12,2.44,0.0,1,211.83
4000,2019-10-14 00:00:00,16.38,1014.52,79.88,4.65,0.0,1,156.21
4000,2019-10-15 00:00:00,16.27,1014.38,84.0,3.2,0.0,1,190.17
4000,2019-10-16 00:00:00,16.73,1015.32,80.96,4.53,0.0,1,155.88
4000,2019-10-17 00:00:00,16.68,1015.18,82.96,2.77,0.0,1,224.88
4000,2019-10-18 00:00:00,17.07,1015.05,79.96,2.49,0.0,1,230.71
4000,2019-10-19 00:00:00,17.33,1016.32,81.29,3.83,0.3,1,182.5
4000,2019-10-20 00:00:00,17.0,1015.37,82.12,4.08,0.0,1,173.5
4000,2019-10-21 00:00:00,16.24,1014.77,81.42,2.67,0.0,1,229.67
4000,2019-10-22 00:00:00,16.51,1015.7,79.08,3.21,0.0,1,182.62
4000,2019-10-23 00:00:00,16.28,1014.85,81.21,4.64,0.0,1,158.42
4000,2019-10-24 00:00:00,16.29,1013.44,82.25,5.01,0.0,1,160.88
4000,2019-10-25 00:00:00,16.21,1012.78,81.0,3.92,0.0,1,176.04
4000,2019-10-26 00:00:00,16.37,1013.15,79.21,4.18,0.0,1,168.92
4000,2019-10-27 00:00:00,16.43,1013.24,78.54,3.93,0.3,1,183.38
4000,2019-10-28 00:00:00,16.93,1013.29,82.42,3.94,0.3,1,181.25
4000,2019-10-29 00:00:00,16.93,1012.41,82.92,3.27,0.0,1,204.88
4000,2019-10-30 00:00:00,16.65,1013.21,82.29,2.74,0.1,1,213.75
4000,2019-10-31 00:00:00,17.67,1013.93,79.21,2.29,0.3,1,198.17
4000,2019-11-01 00:00:00,18.28,1013.97,80.67,3.37,0.3,1,179.83
4000,2019-11-02 00:00:00,17.61,1012.77,83.75,3.89,0.0,1,176.54
4000,2019-11-03 00:00:00,17.47,1012.39,82.92,2.9,0.0,1,202.42
4000,2019-11-04 00:00:00,17.64,1011.8,82.33,3.61,0.0,1,176.12
4000,2019-11-05 00:00:00,17.14,1012.22,83.08,3.79,0.0,1,193.12
4000,2019-11-06 00:00:00,17.09,1012.68,84.0,3.38,0.0,1,186.0
4000,2019-11-07 00:00:00,17.19,1010.77,80.58,3.93,0.0,1,187.75
4000,2019-11-08 00:00:00,17.7,1010.88,79.75,2.98,0.0,1,187.5
4000,2019-11-09 00:00:00,17.65,1011.63,82.83,3.28,0.0,1,184.88
4000,2019-11-10 00:00:00,18.15,1012.93,78.58,3.3,0.0,1,171.46
4000,2019-11-11 00:00:00,17.8,1012.78,80.83,3.71,0.0,1,168.92
4000,2019-11-12 00:00:00,17.92,1013.56,80.21,4.14,0.0,1,164.04
4000,2019-11-13 00:00:00,18.1,1014.05,81.29,4.52,0.0,1,159.21
4000,2019-11-14 00:00:00,18.11,1015.03,79.67,3.95,0.0,1,162.46
4000,2019-11-15 00:00:00,18.15,1015.07,81.12,4.07,0.0,1,164.29
4000,2019-11-16 00:00:00,18.33,1013.87,79.5,4.56,0.0,1,157.5
4000,2019-11-17 00:00:00,17.92,1013.12,82.5,4.79,0.0,1,157.54
4000,2019-11-18 00:00:00,18.35,1012.44,80.58,4.55,0.0,1,166.46
