stationId,latitude,longitude,year,month,day,AQI,Notes
Changping,0,0,2021,11,18,168.0,Changping
Changping,0,0,2021,11,19,184.0,Changping
Changping,0,0,2021,11,20,54.0,Changping
Changping,0,0,2021,11,21,109.0,Changping
Changping,0,0,2021,11,22,91.0,Changping
Changping,0,0,2021,11,23,44.0,Changping
Changping,0,0,2021,11,24,65.0,Changping
Changping,0,0,2021,11,25,103.0,Changping
Changping,0,0,2021,11,26,107.0,Changping
Changping,0,0,2021,11,27,71.0,Changping
Changping,0,0,2021,11,28,153.0,Changping
Changping,0,0,2021,11,29,178.0,Changping
Changping,0,0,2021,11,30,124.0,Changping
Changping,0,0,2021,12,1,21.0,Changping
Changping,0,0,2021,12,2,35.0,Changping
Changping,0,0,2021,12,3,41.0,Changping
Changping,0,0,2021,12,4,55.0,Changping
Changping,0,0,2021,12,5,79.0,Changping
Changping,0,0,2021,12,6,152.0,Changping
Changping,0,0,2021,12,7,54.0,Changping
Changping,0,0,2021,12,8,57.0,Changping
Changping,0,0,2021,12,9,105.0,Changping
Changping,0,0,2021,12,10,174.0,Changping
Changping,0,0,2021,12,11,126.0,Changping
Changping,0,0,2021,12,12,71.0,Changping
Changping,0,0,2021,12,13,51.0,Changping
Changping,0,0,2021,12,14,89.0,Changping
Changping,0,0,2021,12,15,144.0,Changping
Changping,0,0,2021,12,16,164.0,Changping
Changping,0,0,2021,12,17,60.0,Changping
Changping,0,0,2021,12,18,45.0,Changping
Changping,0,0,2021,12,19,71.0,Changping
Changping,0,0,2021,12,20,113.0,Changping
Changping,0,0,2021,12,21,125.0,Changping
Changping,0,0,2021,12,22,78.0,Changping
Changping,0,0,2021,12,23,94.0,Changping
Changping,0,0,2021,12,24,122.0,Changping
Changping,0,0,2021,12,25,34.0,Changping
Changping,0,0,2021,12,26,24.0,Changping
Changping,0,0,2021,12,27,53.0,Changping
Changping,0,0,2021,12,28,80.0,Changping
Changping,0,0,2021,12,29,108.0,Changping
Changping,0,0,2021,12,30,44.0,Changping
Changping,0,0,2021,12,31,50.0,Changping
Changping,0,0,2022,1,1,85.0,Changping
Changping,0,0,2022,1,2,95.0,Changping
Changping,0,0,2022,1,3,49.0,Changping
Changping,0,0,2022,1,4,77.0,Changping
Changping,0,0,2022,1,5,108.0,Changping
Changping,0,0,2022,1,6,150.0,Changping
Changping,0,0,2022,1,7,138.0,Changping
Changping,0,0,2022,1,8,172.0,Changping
Changping,0,0,2022,1,9,122.0,Changping
Changping,0,0,2022,1,10,107.0,Changping
Changping,0,0,2022,1,11,68.0,Changping
Changping,0,0,2022,1,12,43.0,Changping
Changping,0,0,2022,1,13,61.0,Changping
Changping,0,0,2022,1,14,69.0,Changping
Changping,0,0,2022,1,15,142.0,Changping
Changping,0,0,2022,1,16,91.0,Changping
Changping,0,0,2022,1,17,34.0,Changping
Changping,0,0,2022,1,18,65.0,Changping
Changping,0,0,2022,1,19,146.0,Changping
Changping,0,0,2022,1,20,139.0,Changping
Changping,0,0,2022,1,21,113.0,Changping
Changping,0,0,2022,1,22,145.0,Changping
Changping,0,0,2022,1,23,179.0,Changping
Changping,0,0,2022,1,24,192.0,Changping
Changping,0,0,2022,1,25,205.0,Changping
Changping,0,0,2022,1,26,113.0,Changping
Changping,0,0,2022,1,27,44.0,Changping
Changping,0,0,2022,1,28,47.0,Changping
Changping,0,0,2022,1,29,51.0,Changping
Changping,0,0,2022,1,30,92.0,Changping
Changping,0,0,2022,1,31,173.0,Changping
Changping,0,0,2022,2,1,37.0,Changping
Changping,0,0,2022,2,2,32.0,Changping
Changping,0,0,2022,2,3,35.0,Changping
Changping,0,0,2022,2,4,29.0,Changping
Changping,0,0,2022,2,5,37.0,Changping
Changping,0,0,2022,2,6,30.0,Changping
Changping,0,0,2022,2,7,30.0,Changping
Changping,0,0,2022,2,8,38.0,Changping
Changping,0,0,2022,2,9,60.0,Changping
Changping,0,0,2022,2,10,129.0,Changping
Changping,0,0,2022,2,11,149.0,Changping
Changping,0,0,2022,2,12,136.0,Changping
Changping,0,0,2022,2,13,98.0,Changping
Changping,0,0,2022,2,14,137.0,Changping
Changping,0,0,2022,2,15,52.0,Changping
Changping,0,0,2022,2,16,49.0,Changping
Changping,0,0,2022,2,17,50.0,Changping
Changping,0,0,2022,2,18,84.0,Changping
Changping,0,0,2022,2,19,97.0,Changping
Changping,0,0,2022,2,20,37.0,Changping
Changping,0,0,2022,2,21,38.0,Changping
Changping,0,0,2022,2,22,34.0,Changping
Changping,0,0,2022,2,23,41.0,Changping
Changping,0,0,2022,2,24,58.0,Changping
Changping,0,0,2022,2,25,87.0,Changping
Changping,0,0,2022,2,26,156.0,Changping
Changping,0,0,2022,2,27,49.0,Changping
Changping,0,0,2022,2,28,85.0,Changping
Changping,0,0,2022,3,1,135.0,Changping
Changping,0,0,2022,3,2,45.0,Changping
Changping,0,0,2022,3,3,65.0,Changping
Changping,0,0,2022,3,4,85.0,Changping
Changping,0,0,2022,3,5,85.0,Changping
Changping,0,0,2022,3,6,49.0,Changping
Changping,0,0,2022,3,7,76.0,Changping
Changping,0,0,2022,3,8,79.0,Changping
Changping,0,0,2022,3,9,142.0,Changping
Changping,0,0,2022,3,10,180.0,Changping
Changping,0,0,2022,3,11,211.0,Changping
Changping,0,0,2022,3,12,155.0,Changping
Changping,0,0,2022,3,13,120.0,Changping
Changping,0,0,2022,3,14,146.0,Changping
Changping,0,0,2022,3,15,86.0,Changping
Changping,0,0,2022,3,16,120.0,Changping
Changping,0,0,2022,3,17,126.0,Changping
Changping,0,0,2022,3,18,62.0,Changping
Changping,0,0,2022,3,19,130.0,Changping
Changping,0,0,2022,3,20,77.0,Changping
Changping,0,0,2022,3,21,113.0,Changping
Changping,0,0,2022,3,22,27.0,Changping
Changping,0,0,2022,3,23,65.0,Changping
Changping,0,0,2022,3,24,144.0,Changping
Changping,0,0,2022,3,25,171.0,Changping
Changping,0,0,2022,3,26,119.0,Changping
Changping,0,0,2022,3,27,54.0,Changping
Changping,0,0,2022,3,28,66.0,Changping
Changping,0,0,2022,3,29,90.0,Changping
Changping,0,0,2022,3,30,137.0,Changping
Changping,0,0,2022,3,31,93.0,Changping
Changping,0,0,2022,4,1,56.0,Changping
Changping,0,0,2022,4,2,53.0,Changping
Changping,0,0,2022,4,3,53.0,Changping
Changping,0,0,2022,4,4,82.0,Changping
Changping,0,0,2022,4,5,156.0,Changping
Changping,0,0,2022,4,6,109.0,Changping
Changping,0,0,2022,4,7,60.0,Changping
Changping,0,0,2022,4,8,100.0,Changping
Changping,0,0,2022,4,9,168.0,Changping
Changping,0,0,2022,4,10,170.0,Changping
Changping,0,0,2022,4,11,175.0,Changping
Changping,0,0,2022,4,12,131.0,Changping
Changping,0,0,2022,4,13,58.0,Changping
Changping,0,0,2022,4,14,80.0,Changping
Changping,0,0,2022,4,15,38.0,Changping
Changping,0,0,2022,4,16,40.0,Changping
Changping,0,0,2022,4,17,73.0,Changping
Changping,0,0,2022,4,18,122.0,Changping
Changping,0,0,2022,4,19,147.0,Changping
Changping,0,0,2022,4,20,124.0,Changping
Changping,0,0,2022,4,21,114.0,Changping
Changping,0,0,2022,4,22,96.0,Changping
Changping,0,0,2022,4,23,72.0,Changping
Changping,0,0,2022,4,24,100.0,Changping
Changping,0,0,2022,4,25,138.0,Changping
Changping,0,0,2022,4,26,153.0,Changping
Changping,0,0,2022,4,27,88.0,Changping
Changping,0,0,2022,4,28,45.0,Changping
Changping,0,0,2022,4,29,58.0,Changping
Changping,0,0,2022,4,30,122.0,Changping
Changping,0,0,2022,5,1,40.0,Changping
Changping,0,0,2022,5,2,57.0,Changping
Changping,0,0,2022,5,3,79.0,Changping
Changping,0,0,2022,5,4,94.0,Changping
Changping,0,0,2022,5,5,99.0,Changping
Changping,0,0,2022,5,6,94.0,Changping
Changping,0,0,2022,5,7,62.0,Changping
Changping,0,0,2022,5,8,55.0,Changping
Changping,0,0,2022,5,9,50.0,Changping
Changping,0,0,2022,5,10,62.0,Changping
Changping,0,0,2022,5,11,123.0,Changping
Changping,0,0,2022,5,12,72.0,Changping
Changping,0,0,2022,5,13,45.0,Changping
Changping,0,0,2022,5,14,38.0,Changping
Changping,0,0,2022,5,15,39.0,Changping
Changping,0,0,2022,5,16,47.0,Changping
Changping,0,0,2022,5,17,79.0,Changping
Changping,0,0,2022,5,18,94.0,Changping
Changping,0,0,2022,5,19,104.0,Changping
Changping,0,0,2022,5,20,119.0,Changping
Changping,0,0,2022,5,21,120.0,Changping
Changping,0,0,2022,5,22,124.0,Changping
Changping,0,0,2022,5,23,93.0,Changping
Changping,0,0,2022,5,24,93.0,Changping
Changping,0,0,2022,5,25,90.0,Changping
Changping,0,0,2022,5,26,36.0,Changping
Changping,0,0,2022,5,27,60.0,Changping
Changping,0,0,2022,5,28,123.0,Changping
Changping,0,0,2022,5,29,80.0,Changping
Changping,0,0,2022,5,30,48.0,Changping
Changping,0,0,2022,5,31,99.0,Changping
Changping,0,0,2022,6,1,70.0,Changping
Changping,0,0,2022,6,2,126.0,Changping
Changping,0,0,2022,6,3,145.0,Changping
Changping,0,0,2022,6,4,86.0,Changping
Changping,0,0,2022,6,5,70.0,Changping
Changping,0,0,2022,6,6,52.0,Changping
Changping,0,0,2022,6,7,54.0,Changping
Changping,0,0,2022,6,8,49.0,Changping
Changping,0,0,2022,6,9,76.0,Changping
Changping,0,0,2022,6,10,80.0,Changping
Changping,0,0,2022,6,11,81.0,Changping
Changping,0,0,2022,6,12,71.0,Changping
Changping,0,0,2022,6,13,61.0,Changping
Changping,0,0,2022,6,14,59.0,Changping
Changping,0,0,2022,6,15,74.0,Changping
Changping,0,0,2022,6,16,102.0,Changping
Changping,0,0,2022,6,17,111.0,Changping
Changping,0,0,2022,6,18,115.0,Changping
Changping,0,0,2022,6,19,107.0,Changping
Changping,0,0,2022,6,20,124.0,Changping
Changping,0,0,2022,6,21,130.0,Changping
Changping,0,0,2022,6,22,135.0,Changping
Changping,0,0,2022,6,23,149.0,Changping
Changping,0,0,2022,6,24,66.0,Changping
Changping,0,0,2022,6,25,161.0,Changping
Changping,0,0,2022,6,26,88.0,Changping
Changping,0,0,2022,6,27,80.0,Changping
Changping,0,0,2022,6,28,78.0,Changping
Changping,0,0,2022,6,29,52.0,Changping
Changping,0,0,2022,6,30,67.0,Changping
Changping,0,0,2022,7,1,64.0,Changping
Changping,0,0,2022,7,2,87.0,Changping
Changping,0,0,2022,7,3,105.0,Changping
Changping,0,0,2022,7,4,71.0,Changping
Changping,0,0,2022,7,5,70.0,Changping
Changping,0,0,2022,7,6,113.0,Changping
Changping,0,0,2022,7,7,85.0,Changping
Changping,0,0,2022,7,8,71.0,Changping
Changping,0,0,2022,7,9,61.0,Changping
Changping,0,0,2022,7,10,47.0,Changping
Changping,0,0,2022,7,11,53.0,Changping
Changping,0,0,2022,7,12,74.0,Changping
Changping,0,0,2022,7,13,63.0,Changping
Changping,0,0,2022,7,14,66.0,Changping
Changping,0,0,2022,7,15,64.0,Changping
Changping,0,0,2022,7,16,120.0,Changping
Changping,0,0,2022,7,17,91.0,Changping
Changping,0,0,2022,7,18,69.0,Changping
Changping,0,0,2022,7,19,95.0,Changping
Changping,0,0,2022,7,20,72.0,Changping
Changping,0,0,2022,7,21,111.0,Changping
Changping,0,0,2022,7,22,82.0,Changping
Changping,0,0,2022,7,23,87.0,Changping
Changping,0,0,2022,7,24,106.0,Changping
Changping,0,0,2022,7,25,90.0,Changping
Changping,0,0,2022,7,26,76.0,Changping
Changping,0,0,2022,7,27,81.0,Changping
Changping,0,0,2022,7,28,72.0,Changping
Changping,0,0,2022,7,29,79.0,Changping
Changping,0,0,2022,7,30,76.0,Changping
Changping,0,0,2022,7,31,102.0,Changping
Changping,0,0,2022,8,1,92.0,Changping
Changping,0,0,2022,8,2,108.0,Changping
Changping,0,0,2022,8,3,116.0,Changping
Changping,0,0,2022,8,4,104.0,Changping
Changping,0,0,2022,8,5,107.0,Changping
Changping,0,0,2022,8,6,63.0,Changping
Changping,0,0,2022,8,7,77.0,Changping
Changping,0,0,2022,8,8,89.0,Changping
Changping,0,0,2022,8,9,31.0,Changping
Changping,0,0,2022,8,10,57.0,Changping
Changping,0,0,2022,8,11,64.0,Changping
Changping,0,0,2022,8,12,77.0,Changping
Changping,0,0,2022,8,13,104.0,Changping
Changping,0,0,2022,8,14,124.0,Changping
Changping,0,0,2022,8,15,98.0,Changping
Changping,0,0,2022,8,16,52.0,Changping
Changping,0,0,2022,8,17,60.0,Changping
Changping,0,0,2022,8,18,79.0,Changping
Changping,0,0,2022,8,19,101.0,Changping
Changping,0,0,2022,8,20,56.0,Changping
Changping,0,0,2022,8,21,70.0,Changping
Changping,0,0,2022,8,22,81.0,Changping
Changping,0,0,2022,8,23,47.0,Changping
Changping,0,0,2022,8,24,43.0,Changping
Changping,0,0,2022,8,25,40.0,Changping
Changping,0,0,2022,8,26,43.0,Changping
Changping,0,0,2022,8,27,27.0,Changping
Changping,0,0,2022,8,28,42.0,Changping
Changping,0,0,2022,8,29,62.0,Changping
Changping,0,0,2022,8,30,62.0,Changping
Changping,0,0,2022,8,31,71.0,Changping
Changping,0,0,2022,9,1,45.0,Changping
Changping,0,0,2022,9,2,51.0,Changping
Changping,0,0,2022,9,3,60.0,Changping
Changping,0,0,2022,9,4,92.0,Changping
Changping,0,0,2022,9,5,97.0,Changping
Changping,0,0,2022,9,6,26.0,Changping
Changping,0,0,2022,9,7,45.0,Changping
Changping,0,0,2022,9,8,84.0,Changping
Changping,0,0,2022,9,9,111.0,Changping
Changping,0,0,2022,9,10,110.0,Changping
Changping,0,0,2022,9,11,125.0,Changping
Changping,0,0,2022,9,12,82.0,Changping
Changping,0,0,2022,9,13,122.0,Changping
Changping,0,0,2022,9,14,138.0,Changping
Changping,0,0,2022,9,15,88.0,Changping
Changping,0,0,2022,9,16,65.0,Changping
Changping,0,0,2022,9,17,80.0,Changping
Changping,0,0,2022,9,18,106.0,Changping
Changping,0,0,2022,9,19,41.0,Changping
Changping,0,0,2022,9,20,29.0,Changping
Changping,0,0,2022,9,21,50.0,Changping
Changping,0,0,2022,9,22,66.0,Changping
Changping,0,0,2022,9,23,55.0,Changping
Changping,0,0,2022,9,24,40.0,Changping
Changping,0,0,2022,9,25,76.0,Changping
Changping,0,0,2022,9,26,122.0,Changping
Changping,0,0,2022,9,27,141.0,Changping
Changping,0,0,2022,9,28,133.0,Changping
Changping,0,0,2022,9,29,133.0,Changping
Changping,0,0,2022,9,30,151.0,Changping
Changping,0,0,2022,10,1,153.0,Changping
Changping,0,0,2022,10,2,132.0,Changping
Changping,0,0,2022,10,3,45.0,Changping
Changping,0,0,2022,10,4,31.0,Changping
Changping,0,0,2022,10,5,21.0,Changping
Changping,0,0,2022,10,6,42.0,Changping
Changping,0,0,2022,10,7,71.0,Changping
Changping,0,0,2022,10,8,129.0,Changping
Changping,0,0,2022,10,9,150.0,Changping
Changping,0,0,2022,10,10,24.0,Changping
Changping,0,0,2022,10,11,30.0,Changping
Changping,0,0,2022,10,12,67.0,Changping
Changping,0,0,2022,10,13,131.0,Changping
Changping,0,0,2022,10,14,165.0,Changping
Changping,0,0,2022,10,15,175.0,Changping
Changping,0,0,2022,10,16,186.0,Changping
Changping,0,0,2022,10,17,29.0,Changping
Changping,0,0,2022,10,18,25.0,Changping
Changping,0,0,2022,10,19,62.0,Changping
Changping,0,0,2022,10,20,110.0,Changping
Changping,0,0,2022,10,21,162.0,Changping
Changping,0,0,2022,10,22,174.0,Changping
Changping,0,0,2022,10,23,56.0,Changping
Changping,0,0,2022,10,24,55.0,Changping
Changping,0,0,2022,10,25,95.0,Changping
Changping,0,0,2022,10,26,170.0,Changping
Changping,0,0,2022,10,27,161.0,Changping
Changping,0,0,2022,10,28,50.0,Changping
Changping,0,0,2022,10,29,70.0,Changping
Changping,0,0,2022,10,30,107.0,Changping
Changping,0,0,2022,10,31,155.0,Changping
Changping,0,0,2022,11,1,68.0,Changping
Changping,0,0,2022,11,2,59.0,Changping
Changping,0,0,2022,11,3,102.0,Changping
Changping,0,0,2022,11,4,77.0,Changping
Changping,0,0,2022,11,5,54.0,Changping
Changping,0,0,2022,11,6,102.0,Changping
Changping,0,0,2022,11,7,169.0,Changping
Changping,0,0,2022,11,8,65.0,Changping
Changping,0,0,2022,11,9,106.0,Changping
Changping,0,0,2022,11,10,162.0,Changping
Changping,0,0,2022,11,11,166.0,Changping
Changping,0,0,2022,11,12,152.0,Changping
Changping,0,0,2022,11,13,18.0,Changping
Changping,0,0,2022,11,14,48.0,Changping
Changping,0,0,2022,11,15,80.0,Changping
Changping,0,0,2022,11,16,68.0,Changping
Changping,0,0,2022,11,17,72.0,Changping
Changping,0,0,2022,11,18,137.0,Changping
Changping,0,0,2022,11,19,171.0,Changping
Changping,0,0,2022,11,20,171.0,Changping
Changping,0,0,2022,11,21,201.0,Changping
Changping,0,0,2022,11,22,99.0,Changping
Changping,0,0,2022,11,23,106.0,Changping
Changping,0,0,2022,11,24,152.0,Changping
Changping,0,0,2022,11,25,191.0,Changping
Changping,0,0,2022,11,26,97.0,Changping
Changping,0,0,2022,11,27,34.0,Changping
Changping,0,0,2022,11,28,68.0,Changping
Changping,0,0,2022,11,29,86.0,Changping
Changping,0,0,2022,11,30,27.0,Changping
Changping,0,0,2022,12,1,30.0,Changping
Changping,0,0,2022,12,2,60.0,Changping
Changping,0,0,2022,12,3,119.0,Changping
Changping,0,0,2022,12,4,50.0,Changping
Changping,0,0,2022,12,5,55.0,Changping
Changping,0,0,2022,12,6,72.0,Changping
Changping,0,0,2022,12,7,89.0,Changping
Changping,0,0,2022,12,8,75.0,Changping
Changping,0,0,2022,12,9,63.0,Changping
Changping,0,0,2022,12,10,117.0,Changping
Changping,0,0,2022,12,11,31.0,Changping
Changping,0,0,2022,12,12,558.0,Changping
Changping,0,0,2022,12,13,208.0,Changping
Changping,0,0,2022,12,14,61.0,Changping
Changping,0,0,2022,12,15,60.0,Changping
Changping,0,0,2022,12,16,44.0,Changping
Changping,0,0,2022,12,17,29.0,Changping
Changping,0,0,2022,12,18,35.0,Changping
Changping,0,0,2022,12,19,49.0,Changping
Changping,0,0,2022,12,20,70.0,Changping
Changping,0,0,2022,12,21,99.0,Changping
Changping,0,0,2022,12,22,32.0,Changping
Changping,0,0,2022,12,23,24.0,Changping
Changping,0,0,2022,12,24,31.0,Changping
Changping,0,0,2022,12,25,46.0,Changping
Changping,0,0,2022,12,26,63.0,Changping
Changping,0,0,2022,12,27,70.0,Changping
Changping,0,0,2022,12,28,44.0,Changping
Changping,0,0,2022,12,29,61.0,Changping
Changping,0,0,2022,12,30,39.0,Changping
Changping,0,0,2022,12,31,67.0,Changping
Changping,0,0,2023,1,1,77.0,Changping
Changping,0,0,2023,1,2,51.0,Changping
Changping,0,0,2023,1,3,29.0,Changping
Changping,0,0,2023,1,4,59.0,Changping
Changping,0,0,2023,1,5,108.0,Changping
Changping,0,0,2023,1,6,165.0,Changping
Changping,0,0,2023,1,7,123.0,Changping
Changping,0,0,2023,1,8,64.0,Changping
Changping,0,0,2023,1,9,79.0,Changping
Changping,0,0,2023,1,10,61.0,Changping
Changping,0,0,2023,1,11,119.0,Changping
Changping,0,0,2023,1,12,158.0,Changping
Changping,0,0,2023,1,13,168.0,Changping
Changping,0,0,2023,1,14,141.0,Changping
Changping,0,0,2023,1,15,26.0,Changping
Changping,0,0,2023,1,16,39.0,Changping
Changping,0,0,2023,1,17,77.0,Changping
Changping,0,0,2023,1,18,73.0,Changping
Changping,0,0,2023,1,19,85.0,Changping
Changping,0,0,2023,1,20,98.0,Changping
Changping,0,0,2023,1,21,58.0,Changping
Changping,0,0,2023,1,22,110.0,Changping
Changping,0,0,2023,1,23,148.0,Changping
Changping,0,0,2023,1,24,61.0,Changping
Changping,0,0,2023,1,25,47.0,Changping
Changping,0,0,2023,1,26,86.0,Changping
Changping,0,0,2023,1,27,68.0,Changping
Changping,0,0,2023,1,28,60.0,Changping
Changping,0,0,2023,1,29,65.0,Changping
Changping,0,0,2023,1,30,71.0,Changping
Changping,0,0,2023,1,31,110.0,Changping
Changping,0,0,2023,2,1,109.0,Changping
Changping,0,0,2023,2,2,27.0,Changping
Changping,0,0,2023,2,3,42.0,Changping
Changping,0,0,2023,2,4,81.0,Changping
Changping,0,0,2023,2,5,101.0,Changping
Changping,0,0,2023,2,6,167.0,Changping
Changping,0,0,2023,2,7,179.0,Changping
Changping,0,0,2023,2,8,106.0,Changping
Changping,0,0,2023,2,9,66.0,Changping
Changping,0,0,2023,2,10,131.0,Changping
Changping,0,0,2023,2,11,169.0,Changping
Changping,0,0,2023,2,12,201.0,Changping
Changping,0,0,2023,2,13,146.0,Changping
Changping,0,0,2023,2,14,24.0,Changping
Changping,0,0,2023,2,15,46.0,Changping
Changping,0,0,2023,2,16,83.0,Changping
Changping,0,0,2023,2,17,150.0,Changping
Changping,0,0,2023,2,18,194.0,Changping
Changping,0,0,2023,2,19,177.0,Changping
Changping,0,0,2023,2,20,27.0,Changping
Changping,0,0,2023,2,21,37.0,Changping
Changping,0,0,2023,2,22,77.0,Changping
Changping,0,0,2023,2,23,150.0,Changping
Changping,0,0,2023,2,24,173.0,Changping
Changping,0,0,2023,2,25,68.0,Changping
Changping,0,0,2023,2,26,77.0,Changping
Changping,0,0,2023,2,27,130.0,Changping
Changping,0,0,2023,2,28,188.0,Changping
Changping,0,0,2023,3,1,92.0,Changping
Changping,0,0,2023,3,2,52.0,Changping
Changping,0,0,2023,3,3,69.0,Changping
Changping,0,0,2023,3,4,131.0,Changping
Changping,0,0,2023,3,5,191.0,Changping
Changping,0,0,2023,3,6,211.0,Changping
Changping,0,0,2023,3,7,202.0,Changping
Changping,0,0,2023,3,8,234.0,Changping
Changping,0,0,2023,3,9,153.0,Changping
Changping,0,0,2023,3,10,319.0,Changping
Changping,0,0,2023,3,11,168.0,Changping
Changping,0,0,2023,3,12,62.0,Changping
Changping,0,0,2023,3,13,76.0,Changping
Changping,0,0,2023,3,14,121.0,Changping
Changping,0,0,2023,3,15,152.0,Changping
Changping,0,0,2023,3,16,55.0,Changping
Changping,0,0,2023,3,17,78.0,Changping
Changping,0,0,2023,3,18,115.0,Changping
Changping,0,0,2023,3,19,78.0,Changping
Changping,0,0,2023,3,20,130.0,Changping
Changping,0,0,2023,3,21,182.0,Changping
Changping,0,0,2023,3,22,522.0,Changping
Changping,0,0,2023,3,23,241.0,Changping
Changping,0,0,2023,3,24,99.0,Changping
Changping,0,0,2023,3,25,66.0,Changping
Changping,0,0,2023,3,26,79.0,Changping
Changping,0,0,2023,3,27,72.0,Changping
Changping,0,0,2023,3,28,91.0,Changping
Changping,0,0,2023,3,29,149.0,Changping
Changping,0,0,2023,3,30,172.0,Changping
Changping,0,0,2023,3,31,164.0,Changping
Changping,0,0,2023,4,1,133.0,Changping
Changping,0,0,2023,4,2,131.0,Changping
Changping,0,0,2023,4,3,164.0,Changping
Changping,0,0,2023,4,4,125.0,Changping
Changping,0,0,2023,4,5,66.0,Changping
Changping,0,0,2023,4,6,66.0,Changping
Changping,0,0,2023,4,7,55.0,Changping
Changping,0,0,2023,4,8,45.0,Changping
Changping,0,0,2023,4,9,85.0,Changping
Changping,0,0,2023,4,10,230.0,Changping
Changping,0,0,2023,4,11,428.0,Changping
Changping,0,0,2023,4,12,356.0,Changping
Changping,0,0,2023,4,13,532.0,Changping
Changping,0,0,2023,4,14,207.0,Changping
Changping,0,0,2023,4,15,164.0,Changping
Changping,0,0,2023,4,16,88.0,Changping
Changping,0,0,2023,4,17,81.0,Changping
Changping,0,0,2023,4,18,110.0,Changping
Changping,0,0,2023,4,19,97.0,Changping
Changping,0,0,2023,4,20,101.0,Changping
Changping,0,0,2023,4,21,58.0,Changping
Changping,0,0,2023,4,22,43.0,Changping
Changping,0,0,2023,4,23,66.0,Changping
Changping,0,0,2023,4,24,95.0,Changping
Changping,0,0,2023,4,25,85.0,Changping
Changping,0,0,2023,4,26,100.0,Changping
Changping,0,0,2023,4,27,81.0,Changping
Changping,0,0,2023,4,28,130.0,Changping
Changping,0,0,2023,4,29,97.0,Changping
Changping,0,0,2023,4,30,44.0,Changping
Changping,0,0,2023,5,1,77.0,Changping
Changping,0,0,2023,5,2,119.0,Changping
Changping,0,0,2023,5,3,112.0,Changping
Changping,0,0,2023,5,4,121.0,Changping
Changping,0,0,2023,5,5,94.0,Changping
Changping,0,0,2023,5,6,44.0,Changping
Changping,0,0,2023,5,7,42.0,Changping
Changping,0,0,2023,5,8,63.0,Changping
Changping,0,0,2023,5,9,66.0,Changping
Changping,0,0,2023,5,10,82.0,Changping
Changping,0,0,2023,5,11,76.0,Changping
Changping,0,0,2023,5,12,122.0,Changping
Changping,0,0,2023,5,13,119.0,Changping
Changping,0,0,2023,5,14,89.0,Changping
Changping,0,0,2023,5,15,112.0,Changping
Changping,0,0,2023,5,16,128.0,Changping
Changping,0,0,2023,5,17,125.0,Changping
Changping,0,0,2023,5,18,83.0,Changping
Changping,0,0,2023,5,19,63.0,Changping
Changping,0,0,2023,5,20,130.0,Changping
Changping,0,0,2023,5,21,106.0,Changping
Changping,0,0,2023,5,22,75.0,Changping
Changping,0,0,2023,5,23,59.0,Changping
Changping,0,0,2023,5,24,80.0,Changping
Changping,0,0,2023,5,25,84.0,Changping
Changping,0,0,2023,5,26,100.0,Changping
Changping,0,0,2023,5,27,122.0,Changping
Changping,0,0,2023,5,28,156.0,Changping
Changping,0,0,2023,5,29,91.0,Changping
Changping,0,0,2023,5,30,87.0,Changping
Changping,0,0,2023,5,31,101.0,Changping
Changping,0,0,2023,6,1,119.0,Changping
Changping,0,0,2023,6,2,98.0,Changping
Changping,0,0,2023,6,3,65.0,Changping
Changping,0,0,2023,6,4,58.0,Changping
Changping,0,0,2023,6,5,87.0,Changping
Changping,0,0,2023,6,6,71.0,Changping
Changping,0,0,2023,6,7,67.0,Changping
Changping,0,0,2023,6,8,59.0,Changping
Changping,0,0,2023,6,9,40.0,Changping
Changping,0,0,2023,6,10,43.0,Changping
Changping,0,0,2023,6,11,47.0,Changping
Changping,0,0,2023,6,12,52.0,Changping
Changping,0,0,2023,6,13,68.0,Changping
Changping,0,0,2023,6,14,117.0,Changping
Changping,0,0,2023,6,15,142.0,Changping
Changping,0,0,2023,6,16,125.0,Changping
Changping,0,0,2023,6,17,124.0,Changping
Changping,0,0,2023,6,18,122.0,Changping
Changping,0,0,2023,6,19,125.0,Changping
Changping,0,0,2023,6,20,119.0,Changping
Changping,0,0,2023,6,21,76.0,Changping
Changping,0,0,2023,6,22,92.0,Changping
Changping,0,0,2023,6,23,102.0,Changping
Changping,0,0,2023,6,24,102.0,Changping
Changping,0,0,2023,6,25,88.0,Changping
Changping,0,0,2023,6,26,90.0,Changping
Changping,0,0,2023,6,27,109.0,Changping
Changping,0,0,2023,6,28,63.0,Changping
Changping,0,0,2023,6,29,86.0,Changping
Changping,0,0,2023,6,30,130.0,Changping
Changping,0,0,2023,7,1,114.0,Changping
Changping,0,0,2023,7,2,113.0,Changping
Changping,0,0,2023,7,3,100.0,Changping
Changping,0,0,2023,7,4,107.0,Changping
Changping,0,0,2023,7,5,63.0,Changping
Changping,0,0,2023,7,6,84.0,Changping
Changping,0,0,2023,7,7,59.0,Changping
Changping,0,0,2023,7,8,49.0,Changping
Changping,0,0,2023,7,9,61.0,Changping
Changping,0,0,2023,7,10,109.0,Changping
Changping,0,0,2023,7,11,103.0,Changping
Changping,0,0,2023,7,12,61.0,Changping
Changping,0,0,2023,7,13,82.0,Changping
Changping,0,0,2023,7,14,56.0,Changping
Changping,0,0,2023,7,15,61.0,Changping
Changping,0,0,2023,7,16,64.0,Changping
Changping,0,0,2023,7,17,104.0,Changping
